underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
TSLA,2023-08-25,TSLA,2025-09-19,240.000,C,73.0500,77.6700,73.0500,77.6000,19,359,76.7000,20,77.5500,238.3200,238.3400,0.0000,238.3300,0.5083,0.6970,0.0020,-0.0294,1.2062,1.8318,71,77.2000,104,78.1000,238.5600,238.6200,75.0532,15,
TSLA,2023-08-25,TSLA,2025-09-19,240.000,P,0.0000,0.0000,0.0000,0.0000,0,249,56.9000,216,57.8500,238.3200,238.3400,0.0000,238.3300,0.5101,-0.3358,0.0024,-0.0396,1.2182,-1.8752,226,56.8500,105,58.0000,238.5600,238.6200,0.0000,11,
TSLA,2023-08-25,TSLA,2025-09-19,245.000,C,72.9700,75.6800,72.9700,75.6800,6,362,74.7000,259,76.0500,238.3200,238.3400,0.0000,238.3300,0.5088,0.6872,0.0020,-0.0302,1.2227,1.8196,94,75.2000,104,76.4000,238.5600,238.6200,75.2250,11,
TSLA,2023-08-25,TSLA,2025-09-19,245.000,P,60.7200,60.7200,60.7200,60.7200,1,247,59.6000,197,60.5500,238.3200,238.3400,0.0000,238.3300,0.5086,-0.3478,0.0024,-0.0401,1.2328,-1.9284,233,59.3500,75,60.7000,238.5600,238.6200,60.7200,13,
TSLA,2023-08-25,TSLA,2025-09-19,250.000,C,71.5000,71.5000,71.5000,71.5000,1,371,72.8000,20,73.6500,238.3200,238.3400,0.0000,238.3300,0.5058,0.6768,0.0021,-0.0309,1.2393,1.8130,70,73.3000,101,74.2500,238.5600,238.6200,71.5000,109,
TSLA,2023-08-25,TSLA,2025-09-19,250.000,P,63.6000,63.6000,63.6000,63.6000,1,248,62.4000,198,63.3500,238.3200,238.3400,0.0000,238.3300,0.5072,-0.3601,0.0025,-0.0405,1.2461,-1.9826,232,62.2500,63,63.5000,238.5600,238.6200,63.6000,2,
TSLA,2023-08-25,TSLA,2025-09-19,255.000,C,68.4000,69.1000,68.4000,69.0500,28,361,70.9500,19,71.8000,238.3200,238.3400,0.0000,238.3300,0.5048,0.6667,0.0021,-0.0316,1.2543,1.8021,105,71.4500,99,72.5000,238.5600,238.6200,68.8607,1,
TSLA,2023-08-25,TSLA,2025-09-19,255.000,P,0.0000,0.0000,0.0000,0.0000,0,258,65.2500,244,66.2500,238.3200,238.3400,0.0000,238.3300,0.5060,-0.3723,0.0025,-0.0409,1.2566,-2.0185,238,65.1000,54,66.4000,238.5600,238.6200,0.0000,10,
TSLA,2023-08-25,TSLA,2025-09-19,260.000,C,67.5000,69.5500,67.5000,69.5500,13,356,69.1500,230,70.4000,238.3200,238.3400,0.0000,238.3300,0.5055,0.6572,0.0021,-0.0323,1.2678,1.7876,97,69.6000,102,70.7000,238.5600,238.6200,69.3885,8,
TSLA,2023-08-25,TSLA,2025-09-19,260.000,P,70.0000,70.0000,70.0000,70.0000,1,249,68.1500,245,69.1500,238.3200,238.3400,0.0000,238.3300,0.5050,-0.3842,0.0026,-0.0413,1.2671,-2.0612,243,67.8500,62,69.3000,238.5600,238.6200,70.0000,63,
TSLA,2023-08-25,TSLA,2025-09-19,265.000,C,0.0000,0.0000,0.0000,0.0000,0,354,67.3500,253,68.7000,238.3200,238.3400,0.0000,238.3300,0.5046,0.6473,0.0021,-0.0329,1.2808,1.7743,105,67.8500,99,68.9500,238.5600,238.6200,0.0000,12,
TSLA,2023-08-25,TSLA,2025-09-19,265.000,P,0.0000,0.0000,0.0000,0.0000,0,237,71.1000,234,72.1500,238.3200,238.3400,0.0000,238.3300,0.5040,-0.3962,0.0026,-0.0416,1.2765,-2.1151,215,70.9500,96,72.1500,238.5600,238.6200,0.0000,1,
TSLA,2023-08-25,TSLA,2025-09-19,270.000,C,63.7000,63.7000,63.7000,63.7000,3,341,65.6500,17,66.5000,238.3200,238.3400,0.0000,238.3300,0.5019,0.6369,0.0022,-0.0334,1.2935,1.7626,87,66.1000,98,67.2000,238.5600,238.6200,63.7000,16,
TSLA,2023-08-25,TSLA,2025-09-19,270.000,P,0.0000,0.0000,0.0000,0.0000,0,242,74.1000,222,75.2000,238.3200,238.3400,0.0000,238.3300,0.5028,-0.4085,0.0027,-0.0419,1.2832,-2.1421,227,73.9500,101,75.2000,238.5600,238.6200,0.0000,8,
TSLA,2023-08-25,TSLA,2025-09-19,275.000,C,0.0000,0.0000,0.0000,0.0000,0,334,63.9500,47,64.8500,238.3200,238.3400,0.0000,238.3300,0.5010,0.6271,0.0022,-0.0340,1.3046,1.7482,83,64.4500,99,65.5500,238.5600,238.6200,0.0000,4,
TSLA,2023-08-25,TSLA,2025-09-19,275.000,P,0.0000,0.0000,0.0000,0.0000,0,236,77.2000,238,78.3000,238.3200,238.3400,0.0000,238.3300,0.5019,-0.4205,0.0027,-0.0422,1.2892,-2.1807,234,76.8500,88,78.3000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,280.000,C,60.6000,63.1200,60.6000,63.1200,4,355,62.3500,19,63.2000,238.3200,238.3400,0.0000,238.3300,0.5001,0.6173,0.0022,-0.0345,1.3148,1.7338,105,62.8000,95,63.9000,238.5600,238.6200,61.2300,30,
TSLA,2023-08-25,TSLA,2025-09-19,280.000,P,0.0000,0.0000,0.0000,0.0000,0,234,80.3000,236,81.4500,238.3200,238.3400,0.0000,238.3300,0.5007,-0.4330,0.0028,-0.0425,1.2940,-2.2195,223,80.1500,118,81.4500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,285.000,C,0.0000,0.0000,0.0000,0.0000,0,356,60.7500,55,61.6500,238.3200,238.3400,0.0000,238.3300,0.4994,0.6077,0.0022,-0.0349,1.3240,1.7191,110,61.3500,99,62.3500,238.5600,238.6200,0.0000,8,
TSLA,2023-08-25,TSLA,2025-09-19,285.000,P,0.0000,0.0000,0.0000,0.0000,0,231,83.5000,233,84.6500,238.3200,238.3400,0.0000,238.3300,0.4999,-0.4450,0.0028,-0.0427,1.2993,-2.2612,211,83.1500,63,84.6500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,290.000,C,0.0000,0.0000,0.0000,0.0000,0,337,59.2000,45,60.1000,238.3200,238.3400,0.0000,238.3300,0.4985,0.5980,0.0023,-0.0354,1.3325,1.7041,101,59.6500,104,60.8000,238.5600,238.6200,0.0000,3,
TSLA,2023-08-25,TSLA,2025-09-19,290.000,P,0.0000,0.0000,0.0000,0.0000,0,231,86.7500,230,87.9000,238.3200,238.3400,0.0000,238.3300,0.4990,-0.4572,0.0029,-0.0429,1.2985,-2.2848,225,86.4000,65,87.9000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,295.000,C,56.7800,57.1500,56.2000,56.2000,18,362,57.7000,78,58.6500,238.3200,238.3400,0.0000,238.3300,0.4980,0.5886,0.0023,-0.0358,1.3399,1.6879,102,58.1500,100,59.3000,238.5600,238.6200,56.8778,11,
TSLA,2023-08-25,TSLA,2025-09-19,295.000,P,0.0000,0.0000,0.0000,0.0000,0,229,90.0000,238,91.2000,238.3200,238.3400,0.0000,238.3300,0.4978,-0.4695,0.0029,-0.0430,1.2993,-2.3025,212,89.6500,62,91.2000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,300.000,C,54.6300,54.6300,54.5500,54.5500,5,377,56.2500,83,57.2000,238.3200,238.3400,0.0000,238.3300,0.4973,0.5792,0.0023,-0.0361,1.3465,1.6710,98,56.7000,94,57.8500,238.5600,238.6200,54.5820,175,
TSLA,2023-08-25,TSLA,2025-09-19,300.000,P,94.2000,94.2200,94.0000,94.2200,5,217,93.3500,250,94.6000,238.3200,238.3400,0.0000,238.3300,0.4971,-0.4818,0.0030,-0.0432,1.2990,-2.3447,216,92.9500,88,94.6000,238.5600,238.6200,94.1280,0,
TSLA,2023-08-25,TSLA,2025-09-19,305.000,C,0.0000,0.0000,0.0000,0.0000,0,328,54.8500,122,55.8000,238.3200,238.3400,0.0000,238.3300,0.4968,0.5699,0.0023,-0.0365,1.3522,1.6534,94,55.2500,107,56.5000,238.5600,238.6200,0.0000,3,
TSLA,2023-08-25,TSLA,2025-09-19,305.000,P,0.0000,0.0000,0.0000,0.0000,0,230,96.7500,235,98.0000,238.3200,238.3400,0.0000,238.3300,0.4963,-0.4939,0.0030,-0.0433,1.2986,-2.3601,214,96.3500,91,98.0000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,310.000,C,53.1700,53.1700,53.1700,53.1700,1,351,53.4500,76,54.4000,238.3200,238.3400,0.0000,238.3300,0.4960,0.5607,0.0023,-0.0368,1.3572,1.6358,97,53.9000,93,55.1000,238.5600,238.6200,53.1700,3,
TSLA,2023-08-25,TSLA,2025-09-19,310.000,P,0.0000,0.0000,0.0000,0.0000,0,225,100.2000,139,101.5000,238.3200,238.3400,0.0000,238.3300,0.4957,-0.5059,0.0030,-0.0434,1.2935,-2.3811,211,99.8000,87,101.6000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,315.000,C,0.0000,0.0000,0.0000,0.0000,0,340,52.1500,123,53.1000,238.3200,238.3400,0.0000,238.3300,0.4957,0.5517,0.0023,-0.0371,1.3614,1.6183,97,52.5500,97,53.8000,238.5600,238.6200,0.0000,2,
TSLA,2023-08-25,TSLA,2025-09-19,315.000,P,0.0000,0.0000,0.0000,0.0000,0,209,103.7000,140,105.0000,238.3200,238.3400,0.0000,238.3300,0.4948,-0.5180,0.0031,-0.0434,1.2871,-2.3857,200,103.2500,80,105.1000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,320.000,C,0.0000,0.0000,0.0000,0.0000,0,350,50.8500,123,51.8000,238.3200,238.3400,0.0000,238.3300,0.4951,0.5427,0.0023,-0.0373,1.3649,1.6011,97,51.2500,103,52.5000,238.5600,238.6200,0.0000,22,
TSLA,2023-08-25,TSLA,2025-09-19,320.000,P,0.0000,0.0000,0.0000,0.0000,0,206,107.2500,151,108.9000,238.3200,238.3400,0.0000,238.3300,0.4953,-0.5294,0.0031,-0.0436,1.2829,-2.4235,193,107.1000,57,108.7000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,325.000,C,47.6300,47.6300,47.6300,47.6300,1,315,49.6000,124,50.5500,238.3200,238.3400,0.0000,238.3300,0.4947,0.5339,0.0023,-0.0376,1.3678,1.5838,100,49.9500,107,51.2000,238.5600,238.6200,47.6300,1,
TSLA,2023-08-25,TSLA,2025-09-19,325.000,P,0.0000,0.0000,0.0000,0.0000,0,208,110.8500,140,112.2000,238.3200,238.3400,0.0000,238.3300,0.4936,-0.5422,0.0032,-0.0436,1.2766,-2.4296,204,110.7000,98,112.3000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,330.000,C,0.0000,0.0000,0.0000,0.0000,0,345,48.3500,108,49.3000,238.3200,238.3400,0.0000,238.3300,0.4942,0.5250,0.0023,-0.0378,1.3698,1.5658,97,48.7500,110,50.0000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,330.000,P,0.0000,0.0000,0.0000,0.0000,0,201,114.5000,139,115.9000,238.3200,238.3400,0.0000,238.3300,0.4931,-0.5540,0.0032,-0.0436,1.2669,-2.4425,199,114.3500,97,116.0000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,335.000,C,45.7900,47.4500,45.7900,47.4500,5,333,47.1500,126,48.1500,238.3200,238.3400,0.0000,238.3300,0.4939,0.5164,0.0024,-0.0379,1.3712,1.5477,101,47.5500,101,48.8000,238.5600,238.6200,47.0580,0,
TSLA,2023-08-25,TSLA,2025-09-19,335.000,P,0.0000,0.0000,0.0000,0.0000,0,200,118.2000,137,119.6000,238.3200,238.3400,0.0000,238.3300,0.4925,-0.5659,0.0032,-0.0435,1.2559,-2.4189,201,118.0500,104,119.7000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,340.000,C,0.0000,0.0000,0.0000,0.0000,0,337,46.0000,126,47.0000,238.3200,238.3400,0.0000,238.3300,0.4935,0.5080,0.0024,-0.0381,1.3719,1.5291,106,46.4000,107,47.6500,238.5600,238.6200,0.0000,3,
TSLA,2023-08-25,TSLA,2025-09-19,340.000,P,0.0000,0.0000,0.0000,0.0000,0,198,121.9000,143,123.3500,238.3200,238.3400,0.0000,238.3300,0.4917,-0.5782,0.0033,-0.0436,1.2434,-2.4498,207,121.7500,90,123.4500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,345.000,C,0.0000,0.0000,0.0000,0.0000,0,338,44.9000,131,45.9000,238.3200,238.3400,0.0000,238.3300,0.4933,0.4997,0.0024,-0.0382,1.3719,1.5103,96,45.2500,110,46.5500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,345.000,P,0.0000,0.0000,0.0000,0.0000,0,197,125.7000,145,127.1500,238.3200,238.3400,0.0000,238.3300,0.4912,-0.5900,0.0033,-0.0436,1.2359,-2.4511,188,125.5500,90,127.3000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,350.000,C,0.0000,0.0000,0.0000,0.0000,0,301,43.9000,124,44.8000,238.3200,238.3400,0.0000,238.3300,0.4931,0.4916,0.0024,-0.0384,1.3716,1.4919,98,44.2000,107,45.4500,238.5600,238.6200,0.0000,7,
TSLA,2023-08-25,TSLA,2025-09-19,350.000,P,0.0000,0.0000,0.0000,0.0000,0,194,129.5500,150,131.0500,238.3200,238.3400,0.0000,238.3300,0.4911,-0.6014,0.0033,-0.0435,1.2222,-2.4569,188,129.4000,93,131.1500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,355.000,C,0.0000,0.0000,0.0000,0.0000,0,328,42.7500,132,43.7500,238.3200,238.3400,0.0000,238.3300,0.4925,0.4833,0.0024,-0.0384,1.3706,1.4733,112,43.1000,94,44.4000,238.5600,238.6200,0.0000,1,
TSLA,2023-08-25,TSLA,2025-09-19,355.000,P,0.0000,0.0000,0.0000,0.0000,0,198,133.4000,141,134.9000,238.3200,238.3400,0.0000,238.3300,0.4903,-0.6132,0.0034,-0.0433,1.2064,-2.4186,201,133.2500,71,135.0500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,360.000,C,0.0000,0.0000,0.0000,0.0000,0,309,41.7500,131,42.7500,238.3200,238.3400,0.0000,238.3300,0.4926,0.4754,0.0024,-0.0385,1.3689,1.4547,114,42.1000,92,43.3500,238.5600,238.6200,0.0000,1,
TSLA,2023-08-25,TSLA,2025-09-19,360.000,P,0.0000,0.0000,0.0000,0.0000,0,218,137.3000,143,138.8500,238.3200,238.3400,0.0000,238.3300,0.4898,-0.6251,0.0034,-0.0432,1.1834,-2.4093,195,137.1500,84,139.0000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,365.000,C,0.0000,0.0000,0.0000,0.0000,0,313,40.7500,135,41.7500,238.3200,238.3400,0.0000,238.3300,0.4922,0.4675,0.0024,-0.0386,1.3672,1.4372,115,41.1000,103,42.3500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,365.000,P,0.0000,0.0000,0.0000,0.0000,0,245,141.2500,146,142.8500,238.3200,238.3400,0.0000,238.3300,0.4895,-0.6368,0.0034,-0.0433,1.1740,-2.4223,192,141.1000,72,142.9500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,370.000,C,0.0000,0.0000,0.0000,0.0000,0,342,39.7500,151,40.8000,238.3200,238.3400,0.0000,238.3300,0.4919,0.4597,0.0023,-0.0386,1.3649,1.4195,100,40.1000,105,41.4000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,370.000,P,145.9000,145.9000,145.9000,145.9000,20,234,145.2500,147,146.8500,238.3200,238.3400,0.0000,238.3300,0.4891,-0.6484,0.0035,-0.0432,1.1569,-2.4185,194,145.1000,73,147.0000,238.5600,238.6200,145.9000,0,
TSLA,2023-08-25,TSLA,2025-09-19,375.000,C,0.0000,0.0000,0.0000,0.0000,0,342,38.8000,103,39.8500,238.3200,238.3400,0.0000,238.3300,0.4916,0.4520,0.0023,-0.0386,1.3621,1.4015,107,39.1500,90,40.0000,238.5600,238.6200,0.0000,1,
TSLA,2023-08-25,TSLA,2025-09-19,375.000,P,149.5000,149.5500,149.5000,149.5500,32,224,149.3000,143,150.9500,238.3200,238.3400,0.0000,238.3300,0.4890,-0.6594,0.0035,-0.0430,1.1414,-2.3983,195,149.1500,58,151.0500,238.5600,238.6200,149.5172,0,
TSLA,2023-08-25,TSLA,2025-09-19,380.000,C,0.0000,0.0000,0.0000,0.0000,0,319,37.9000,132,38.9500,238.3200,238.3400,0.0000,238.3300,0.4916,0.4446,0.0023,-0.0386,1.3587,1.3834,100,38.2500,103,39.5500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,380.000,P,155.5500,155.5500,155.5500,155.5500,5,209,153.3500,149,155.0500,238.3200,238.3400,0.0000,238.3300,0.4885,-0.6708,0.0035,-0.0427,1.1150,-2.3063,193,153.2000,53,155.1500,238.5600,238.6200,155.5500,0,
TSLA,2023-08-25,TSLA,2025-09-19,385.000,C,0.0000,0.0000,0.0000,0.0000,0,341,37.0000,105,38.0500,238.3200,238.3400,0.0000,238.3300,0.4913,0.4372,0.0023,-0.0386,1.3548,1.3650,106,37.3500,105,38.6500,238.5600,238.6200,0.0000,1,
TSLA,2023-08-25,TSLA,2025-09-19,385.000,P,0.0000,0.0000,0.0000,0.0000,0,207,157.4500,140,159.1500,238.3200,238.3400,0.0000,238.3300,0.4879,-0.6828,0.0035,-0.0426,1.0842,-2.3236,184,157.3000,79,159.3000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,390.000,C,0.0000,0.0000,0.0000,0.0000,0,349,36.1500,127,37.2000,238.3200,238.3400,0.0000,238.3300,0.4913,0.4300,0.0023,-0.0386,1.3505,1.3465,106,36.5000,101,37.8000,238.5600,238.6200,0.0000,1,
TSLA,2023-08-25,TSLA,2025-09-19,390.000,P,0.0000,0.0000,0.0000,0.0000,0,206,161.6000,139,163.3500,238.3200,238.3400,0.0000,238.3300,0.4877,-0.6942,0.0036,-0.0426,1.0721,-2.3142,191,161.5500,89,163.4500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,395.000,C,0.0000,0.0000,0.0000,0.0000,0,315,35.3500,107,36.3500,238.3200,238.3400,0.0000,238.3300,0.4913,0.4229,0.0023,-0.0385,1.3457,1.3282,106,35.6500,93,36.9500,238.5600,238.6200,0.0000,2,
TSLA,2023-08-25,TSLA,2025-09-19,395.000,P,0.0000,0.0000,0.0000,0.0000,0,209,165.8000,150,167.6000,238.3200,238.3400,0.0000,238.3300,0.4877,-0.7051,0.0036,-0.0424,1.0546,-2.3125,183,165.7500,24,167.7000,238.5600,238.6200,0.0000,1,
TSLA,2023-08-25,TSLA,2025-09-19,400.000,C,35.4600,35.4600,35.4600,35.4600,1,344,34.5000,127,35.5500,238.3200,238.3400,0.0000,238.3300,0.4911,0.4159,0.0023,-0.0385,1.3406,1.3101,112,34.8500,92,35.9000,238.5600,238.6200,35.4600,9,
TSLA,2023-08-25,TSLA,2025-09-19,400.000,P,0.0000,0.0000,0.0000,0.0000,0,229,170.0000,55,172.2500,238.3200,238.3400,0.0000,238.3300,0.4894,-0.7136,0.0036,-0.0423,1.0409,-2.2883,189,170.0000,57,171.9500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,405.000,C,0.0000,0.0000,0.0000,0.0000,0,323,33.7500,120,34.8000,238.3200,238.3400,0.0000,238.3300,0.4913,0.4093,0.0023,-0.0384,1.3355,1.2927,109,34.0500,91,35.3000,238.5600,238.6200,0.0000,3,
TSLA,2023-08-25,TSLA,2025-09-19,405.000,P,0.0000,0.0000,0.0000,0.0000,0,236,174.2500,146,176.2000,238.3200,238.3400,0.0000,238.3300,0.4874,-0.7264,0.0036,-0.0417,1.0009,-2.1206,185,174.2500,23,176.2500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,410.000,C,0.0000,0.0000,0.0000,0.0000,0,333,32.9500,131,34.0000,238.3200,238.3400,0.0000,238.3300,0.4910,0.4023,0.0023,-0.0383,1.3299,1.2753,106,33.3000,90,34.5500,238.5600,238.6200,0.0000,1,
TSLA,2023-08-25,TSLA,2025-09-19,410.000,P,0.0000,0.0000,0.0000,0.0000,0,229,178.5000,147,180.5000,238.3200,238.3400,0.0000,238.3300,0.4867,-0.7385,0.0037,-0.0416,0.9574,-2.1345,184,178.5000,56,180.5500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,415.000,C,0.0000,0.0000,0.0000,0.0000,0,260,32.4000,133,33.2500,238.3200,238.3400,0.0000,238.3300,0.4917,0.3963,0.0023,-0.0383,1.3248,1.2592,116,32.5500,75,33.6000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,415.000,P,0.0000,0.0000,0.0000,0.0000,0,235,182.8500,151,184.8000,238.3200,238.3400,0.0000,238.3300,0.4863,-0.7500,0.0037,-0.0415,0.9429,-2.1219,183,182.8500,42,184.9000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,420.000,C,0.0000,0.0000,0.0000,0.0000,0,339,31.5000,131,32.5500,238.3200,238.3400,0.0000,238.3300,0.4911,0.3893,0.0023,-0.0381,1.3185,1.2419,100,31.8000,93,33.0500,238.5600,238.6200,0.0000,2,
TSLA,2023-08-25,TSLA,2025-09-19,420.000,P,0.0000,0.0000,0.0000,0.0000,0,204,187.2000,144,189.2000,238.3200,238.3400,0.0000,238.3300,0.4862,-0.7608,0.0038,-0.0414,0.9252,-2.1163,178,187.2000,27,189.3000,238.5600,238.6200,0.0000,6,
TSLA,2023-08-25,TSLA,2025-09-19,425.000,C,0.0000,0.0000,0.0000,0.0000,0,340,30.8000,134,31.8500,238.3200,238.3400,0.0000,238.3300,0.4912,0.3830,0.0023,-0.0380,1.3122,1.2251,109,31.1000,101,32.3500,238.5600,238.6200,0.0000,3,
TSLA,2023-08-25,TSLA,2025-09-19,425.000,P,0.0000,0.0000,0.0000,0.0000,0,218,191.6000,45,194.0500,238.3200,238.3400,0.0000,238.3300,0.4886,-0.7678,0.0038,-0.0413,0.9131,-2.0982,178,191.6000,27,193.7500,238.5600,238.6200,0.0000,7,
TSLA,2023-08-25,TSLA,2025-09-19,430.000,C,0.0000,0.0000,0.0000,0.0000,0,330,30.1000,131,31.1500,238.3200,238.3400,0.0000,238.3300,0.4911,0.3766,0.0022,-0.0379,1.3056,1.2083,100,30.4000,103,31.6500,238.5600,238.6200,0.0000,2,
TSLA,2023-08-25,TSLA,2025-09-19,430.000,P,0.0000,0.0000,0.0000,0.0000,0,215,196.0000,142,198.0500,238.3200,238.3400,0.0000,238.3300,0.4858,-0.7817,0.0038,-0.0405,0.8690,-1.8518,183,196.0000,47,198.1500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,435.000,C,0.0000,0.0000,0.0000,0.0000,0,290,29.4500,113,30.5000,238.3200,238.3400,0.0000,238.3300,0.4913,0.3706,0.0022,-0.0378,1.2988,1.1917,109,29.7500,77,30.6000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,435.000,P,0.0000,0.0000,0.0000,0.0000,0,212,200.4500,131,202.5000,238.3200,238.3400,0.0000,238.3300,0.4851,-0.7936,0.0038,-0.0403,0.8030,-1.8282,179,200.4500,45,202.6500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,440.000,C,0.0000,0.0000,0.0000,0.0000,0,285,28.8000,136,29.8500,238.3200,238.3400,0.0000,238.3300,0.4913,0.3645,0.0022,-0.0376,1.2916,1.1749,110,29.1000,91,30.1500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,440.000,P,0.0000,0.0000,0.0000,0.0000,0,213,204.9500,132,207.0500,238.3200,238.3400,0.0000,238.3300,0.4852,-0.8044,0.0039,-0.0402,0.7799,-1.8220,179,204.9500,27,207.1500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,445.000,C,0.0000,0.0000,0.0000,0.0000,0,310,28.1500,118,29.2000,238.3200,238.3400,0.0000,238.3300,0.4912,0.3584,0.0022,-0.0375,1.2841,1.1580,109,28.4500,77,29.5000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,445.000,P,0.0000,0.0000,0.0000,0.0000,0,217,209.4500,48,212.0500,238.3200,238.3400,0.0000,238.3300,0.4880,-0.8106,0.0038,-0.0403,0.7722,-1.8254,178,209.3000,28,211.7000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,450.000,C,0.0000,0.0000,0.0000,0.0000,0,287,27.5500,139,28.6000,238.3200,238.3400,0.0000,238.3300,0.4914,0.3527,0.0022,-0.0373,1.2766,1.1417,100,27.8500,80,28.9000,238.5600,238.6200,0.0000,3,
TSLA,2023-08-25,TSLA,2025-09-19,450.000,P,0.0000,0.0000,0.0000,0.0000,0,218,214.0000,141,216.1500,238.3200,238.3400,0.0000,238.3300,0.4849,-0.8255,0.0039,-0.0399,0.7499,-1.7872,176,213.8500,57,216.2500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,455.000,C,0.0000,0.0000,0.0000,0.0000,0,287,26.9500,140,28.0000,238.3200,238.3400,0.0000,238.3300,0.4914,0.3470,0.0022,-0.0371,1.2689,1.1256,117,27.2500,94,28.4500,238.5600,238.6200,0.0000,1,
TSLA,2023-08-25,TSLA,2025-09-19,455.000,P,0.0000,0.0000,0.0000,0.0000,0,223,218.5500,148,221.2000,238.3200,238.3400,0.0000,238.3300,0.4881,-0.8306,0.0039,-0.0399,0.7394,-1.7478,178,218.4000,27,220.8000,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,460.000,C,0.0000,0.0000,0.0000,0.0000,0,297,26.4000,111,27.4000,238.3200,238.3400,0.0000,238.3300,0.4916,0.3414,0.0022,-0.0370,1.2610,1.1098,111,26.6500,82,27.7000,238.5600,238.6200,0.0000,4,
TSLA,2023-08-25,TSLA,2025-09-19,460.000,P,0.0000,0.0000,0.0000,0.0000,0,218,223.2500,48,225.8500,238.3200,238.3400,0.0000,238.3300,0.4892,-0.8384,0.0039,-0.0394,0.7108,-1.5466,182,222.4000,44,225.4500,238.5600,238.6200,0.0000,0,
TSLA,2023-08-25,TSLA,2025-09-19,465.000,C,26.7500,26.7500,26.7500,26.7500,1,298,25.8000,147,26.8500,238.3200,238.3400,0.0000,238.3300,0.4915,0.3358,0.0022,-0.0368,1.2533,1.0946,122,26.1000,108,27.3000,238.5600,238.6200,26.7500,0,
